student_id,student_type,subtype,timestep,marks,study_hours,attendance_pct,assignment_completion,sleep_hours,focus_score
STU0257,declining,slow_decliner,5,45,3.1,60,0.38,6.4,5.3
STU0257,declining,slow_decliner,6,54,2.6,70,0.34,6.3,4.6
STU0258,erratic,low_erratic,1,43,4.8,73,0.85,4.9,5.4
STU0258,erratic,low_erratic,2,42,3.2,72,0.74,5.4,1.0
STU0258,erratic,low_erratic,3,47,5.3,57,0.24,5.0,3.9
STU0258,erratic,low_erratic,4,60,2.1,55,0.88,7.1,1.0
STU0258,erratic,low_erratic,5,44,2.1,63,0.41,5.3,5.9
STU0258,erratic,low_erratic,6,31,6.3,73,0.33,7.0,5.3
STU0259,improving,late_bloomer,1,49,1.8,65,0.7,5.4,6.0
STU0259,improving,late_bloomer,2,44,1.6,66,0.73,5.7,6.2
STU0259,improving,late_bloomer,3,47,1.9,68,0.74,5.9,6.9
STU0259,improving,late_bloomer,4,68,3.9,80,0.78,5.7,7.1
STU0259,improving,late_bloomer,5,65,4.3,79,0.8,6.0,7.1
STU0259,improving,late_bloomer,6,74,4.7,81,0.84,5.9,7.5
STU0260,declining,slow_decliner,1,65,4.8,85,0.72,7.0,6.0
STU0260,declining,slow_decliner,2,65,4.1,84,0.68,6.6,5.4
STU0260,declining,slow_decliner,3,58,4.3,81,0.61,6.7,5.2
STU0260,declining,slow_decliner,4,66,4.0,75,0.53,6.7,5.2
STU0260,declining,slow_decliner,5,52,3.6,77,0.47,6.3,4.8
STU0260,declining,slow_decliner,6,45,3.5,73,0.45,6.1,4.5
STU0261,declining,fast_decliner,1,75,6.2,90,0.97,9.0,7.7
STU0261,declining,fast_decliner,2,63,5.4,87,0.88,8.7,7.6
STU0261,declining,fast_decliner,3,63,5.4,87,0.83,8.7,7.1
STU0261,declining,fast_decliner,4,45,4.8,77,0.78,8.4,6.7
STU0261,declining,fast_decliner,5,59,4.1,84,0.72,8.3,6.6
STU0261,declining,fast_decliner,6,36,3.9,81,0.66,8.0,6.3
STU0262,stable,mid_stable,1,67,4.5,81,0.71,6.0,7.1
STU0262,stable,mid_stable,2,74,4.7,80,0.75,5.8,6.5
STU0262,stable,mid_stable,3,70,4.2,76,0.75,5.8,6.9
STU0262,stable,mid_stable,4,69,4.1,84,0.79,5.8,7.0
STU0262,stable,mid_stable,5,69,4.7,77,0.75,5.7,7.0
STU0262,stable,mid_stable,6,70,4.2,80,0.71,5.8,6.9
STU0263,improving,fast_improver,1,53,4.7,75,0.85,6.7,8.5
STU0263,improving,fast_improver,2,59,4.8,79,0.88,6.6,9.0
STU0263,improving,fast_improver,3,70,5.5,77,0.89,6.5,9.1
STU0263,improving,fast_improver,4,73,6.0,86,0.92,6.7,9.1
STU0263,improving,fast_improver,5,79,6.6,91,0.98,6.9,9.1
STU0263,improving,fast_improver,6,96,7.0,83,0.99,7.1,9.9
STU0264,declining,slow_decliner,1,62,3.6,73,0.63,6.1,8.4
STU0264,declining,slow_decliner,2,59,3.6,69,0.59,6.1,8.4
STU0264,declining,slow_decliner,3,55,3.1,66,0.51,5.8,8.1
STU0264,declining,slow_decliner,4,59,3.2,64,0.47,5.7,7.3
STU0264,declining,slow_decliner,5,45,2.6,61,0.39,5.4,7.3
STU0264,declining,slow_decliner,6,51,2.6,59,0.34,5.3,7.0
STU0265,improving,slow_improver,1,52,2.0,79,0.69,5.8,6.1
STU0265,improving,slow_improver,2,56,2.5,80,0.74,5.6,6.2
STU0265,improving,slow_improver,3,54,2.5,85,0.77,5.7,6.4
STU0265,improving,slow_improver,4,60,2.4,82,0.78,6.0,6.3
STU0265,improving,slow_improver,5,56,2.7,86,0.8,6.0,7.0
STU0265,improving,slow_improver,6,57,3.2,85,0.85,6.0,6.8
STU0266,erratic,low_erratic,1,38,4.8,59,0.17,4.6,6.5
STU0266,erratic,low_erratic,2,46,3.1,59,0.28,4.0,4.4
STU0266,erratic,low_erratic,3,35,2.3,54,0.47,4.0,5.9
STU0266,erratic,low_erratic,4,65,0.9,71,0.17,4.0,8.2
STU0266,erratic,low_erratic,5,30,0.6,72,0.31,6.5,5.7
STU0266,erratic,low_erratic,6,53,4.9,59,0.23,5.7,3.4
STU0267,erratic,high_erratic,1,77,4.3,75,0.88,8.5,7.0
STU0267,erratic,high_erratic,2,88,1.0,98,1.0,8.4,5.0
STU0267,erratic,high_erratic,3,68,5.5,70,0.76,5.7,7.4
STU0267,erratic,high_erratic,4,55,3.3,100,0.63,7.6,6.3
STU0267,erratic,high_erratic,5,78,5.4,99,1.0,8.3,10.0
STU0267,erratic,high_erratic,6,91,3.6,85,0.69,5.5,10.0
STU0268,stable,mid_stable,1,63,4.7,73,0.63,7.8,8.0
STU0268,stable,mid_stable,2,58,4.9,73,0.7,7.8,7.7
STU0268,stable,mid_stable,3,61,4.6,68,0.66,7.7,7.4
STU0268,stable,mid_stable,4,63,4.4,70,0.67,7.8,7.8
STU0268,stable,mid_stable,5,58,4.6,73,0.67,7.8,8.1
STU0268,stable,mid_stable,6,57,4.8,64,0.69,7.3,8.3
STU0269,stable,mid_stable,1,65,3.9,84,0.62,6.2,5.1
STU0269,stable,mid_stable,2,75,4.8,88,0.64,6.0,4.9
STU0269,stable,mid_stable,3,65,4.8,81,0.63,6.0,4.8
STU0269,stable,mid_stable,4,70,4.0,83,0.64,6.4,5.2
STU0269,stable,mid_stable,5,65,4.8,83,0.7,5.9,4.8
STU0269,stable,mid_stable,6,68,4.6,85,0.71,6.8,5.5
STU0270,improving,fast_improver,1,48,3.2,74,0.79,7.8,6.9
STU0270,improving,fast_improver,2,55,3.3,78,0.83,7.8,6.8
STU0270,improving,fast_improver,3,62,3.7,81,0.84,7.9,7.0
STU0270,improving,fast_improver,4,64,4.2,79,0.91,7.9,7.2
STU0270,improving,fast_improver,5,73,4.8,83,0.91,7.9,7.8
STU0270,improving,fast_improver,6,80,5.1,83,0.97,8.1,7.8
STU0271,declining,slow_decliner,1,68,5.2,78,0.73,5.8,5.1
STU0271,declining,slow_decliner,2,70,5.0,80,0.69,5.5,4.6
STU0271,declining,slow_decliner,3,66,4.3,77,0.61,5.6,4.8
STU0271,declining,slow_decliner,4,60,4.6,72,0.56,5.1,4.1
STU0271,declining,slow_decliner,5,65,4.3,76,0.51,5.1,4.1
STU0271,declining,slow_decliner,6,67,4.0,77,0.43,4.9,3.5
STU0272,stable,high_stable,1,75,5.1,95,0.86,8.4,8.3
STU0272,stable,high_stable,2,70,5.3,99,0.84,8.0,8.5
STU0272,stable,high_stable,3,70,5.3,94,0.73,8.6,8.8
STU0272,stable,high_stable,4,76,5.0,99,0.79,8.5,9.0
STU0272,stable,high_stable,5,74,5.1,100,0.8,8.6,8.8
STU0272,stable,high_stable,6,75,5.0,97,0.82,8.0,9.2
STU0273,improving,fast_improver,1,41,4.3,71,0.75,6.8,5.9
STU0273,improving,fast_improver,2,47,4.5,74,0.79,6.8,6.2
STU0273,improving,fast_improver,3,52,4.8,80,0.81,6.8,6.3
STU0273,improving,fast_improver,4,57,5.6,82,0.87,7.0,6.9
STU0273,improving,fast_improver,5,70,5.8,83,0.87,6.9,7.0
STU0273,improving,fast_improver,6,70,6.1,89,0.9,7.4,7.2
STU0274,stable,low_stable,1,39,1.1,69,0.39,5.3,4.9
STU0274,stable,low_stable,2,46,1.7,61,0.31,4.8,4.3
STU0274,stable,low_stable,3,48,1.0,65,0.33,5.5,4.9
STU0274,stable,low_stable,4,48,1.6,58,0.38,5.3,4.1
STU0274,stable,low_stable,5,37,1.9,58,0.34,4.5,5.3
STU0274,stable,low_stable,6,42,1.0,60,0.42,4.8,4.1
STU0275,improving,late_bloomer,1,48,2.9,73,0.61,6.6,5.1
STU0275,improving,late_bloomer,2,53,2.8,74,0.66,6.8,5.3
STU0275,improving,late_bloomer,3,52,3.1,73,0.66,6.8,5.5
STU0275,improving,late_bloomer,4,74,4.3,84,0.71,7.3,5.4
STU0275,improving,late_bloomer,5,83,4.9,92,0.76,7.4,5.7
STU0275,improving,late_bloomer,6,84,5.4,88,0.77,7.4,6.2
STU0276,declining,slow_decliner,1,81,5.2,72,0.87,6.5,7.5
STU0276,declining,slow_decliner,2,81,4.6,71,0.82,6.1,7.4
STU0276,declining,slow_decliner,3,70,4.2,66,0.78,5.8,7.2
STU0276,declining,slow_decliner,4,70,4.4,69,0.72,5.7,6.3
STU0276,declining,slow_decliner,5,77,3.8,60,0.64,5.6,6.2
STU0276,declining,slow_decliner,6,65,3.8,58,0.6,5.5,5.9
STU0277,declining,fast_decliner,1,72,6.4,83,0.88,7.7,7.0
STU0277,declining,fast_decliner,2,62,5.6,81,0.79,7.3,6.8
STU0277,declining,fast_decliner,3,58,5.5,79,0.76,7.2,6.5
STU0277,declining,fast_decliner,4,51,5.0,73,0.67,7.0,6.2
STU0277,declining,fast_decliner,5,50,4.6,69,0.61,6.9,5.9
STU0277,declining,fast_decliner,6,49,3.9,75,0.56,6.7,5.9
STU0278,declining,fast_decliner,1,82,5.6,88,0.78,7.9,8.9
STU0278,declining,fast_decliner,2,78,4.9,85,0.72,8.0,9.0
STU0278,declining,fast_decliner,3,74,4.8,86,0.66,7.6,8.6
STU0278,declining,fast_decliner,4,68,4.4,74,0.61,7.5,8.5
STU0278,declining,fast_decliner,5,63,3.6,72,0.53,7.2,8.0
STU0278,declining,fast_decliner,6,41,3.5,66,0.47,7.2,7.4
STU0279,stable,low_stable,1,40,2.3,74,0.59,4.5,3.5
STU0279,stable,low_stable,2,42,2.2,74,0.51,4.8,3.1
STU0279,stable,low_stable,3,40,2.3,70,0.53,5.1,4.4
STU0279,stable,low_stable,4,41,2.4,70,0.54,4.3,4.2
STU0279,stable,low_stable,5,41,2.9,65,0.59,4.6,4.3
STU0279,stable,low_stable,6,37,2.3,63,0.54,5.1,4.4
STU0280,stable,high_stable,1,91,6.6,89,0.8,7.3,7.8
STU0280,stable,high_stable,2,94,6.6,85,0.82,7.7,7.3
STU0280,stable,high_stable,3,88,6.8,82,0.8,7.2,7.8
STU0280,stable,high_stable,4,93,6.9,84,0.78,7.9,7.7
STU0280,stable,high_stable,5,92,6.8,86,0.84,7.4,7.2
STU0280,stable,high_stable,6,92,6.9,84,0.82,7.4,7.3
STU0281,declining,burnout,1,76,5.9,95,0.82,5.6,8.0
STU0281,declining,burnout,2,72,6.0,94,0.76,5.4,8.0
STU0281,declining,burnout,3,75,6.0,92,0.69,5.0,7.1
STU0281,declining,burnout,4,44,3.9,85,0.62,4.9,7.1
STU0281,declining,burnout,5,27,2.9,70,0.58,4.6,6.6
STU0281,declining,burnout,6,20,1.9,73,0.5,4.6,6.5
STU0282,improving,slow_improver,1,71,2.8,75,0.68,6.4,7.4
STU0282,improving,slow_improver,2,76,2.8,74,0.69,6.3,7.7
STU0282,improving,slow_improver,3,69,3.0,78,0.73,6.5,7.8
STU0282,improving,slow_improver,4,79,3.6,82,0.75,6.7,8.2
STU0282,improving,slow_improver,5,77,3.8,77,0.77,6.6,8.4
STU0282,improving,slow_improver,6,83,3.8,87,0.8,6.8,8.5
STU0283,stable,high_stable,1,78,6.1,77,0.96,7.5,8.9
STU0283,stable,high_stable,2,79,5.5,78,0.93,7.7,8.6
STU0283,stable,high_stable,3,83,6.2,82,0.87,7.2,8.5
STU0283,stable,high_stable,4,84,5.8,85,0.92,7.5,9.1
STU0283,stable,high_stable,5,86,6.1,80,0.92,7.0,9.3
STU0283,stable,high_stable,6,82,5.6,77,0.95,7.3,8.5
STU0284,stable,low_stable,1,33,2.0,50,0.4,5.3,3.3
STU0284,stable,low_stable,2,39,2.3,52,0.35,5.4,3.4
STU0284,stable,low_stable,3,32,1.4,54,0.36,4.8,3.5
STU0284,stable,low_stable,4,36,2.2,54,0.47,5.1,4.0
STU0284,stable,low_stable,5,37,1.7,53,0.35,5.3,3.7
STU0284,stable,low_stable,6,35,2.1,53,0.4,5.5,3.9
STU0285,stable,mid_stable,1,64,3.1,81,0.72,7.4,6.0
STU0285,stable,mid_stable,2,58,2.5,72,0.73,7.5,6.0
STU0285,stable,mid_stable,3,66,3.2,75,0.75,7.3,6.9
STU0285,stable,mid_stable,4,61,2.9,71,0.72,6.8,6.9
STU0285,stable,mid_stable,5,61,2.7,71,0.67,6.8,6.0
STU0285,stable,mid_stable,6,62,2.7,77,0.73,7.1,6.3
STU0286,stable,high_stable,1,84,5.5,85,1.0,8.3,9.6
STU0286,stable,high_stable,2,87,5.7,89,0.95,8.4,9.7
STU0286,stable,high_stable,3,84,5.0,88,0.98,8.6,9.5
STU0286,stable,high_stable,4,88,5.1,91,0.98,8.0,8.9
STU0286,stable,high_stable,5,84,5.2,89,0.95,8.5,9.8
STU0286,stable,high_stable,6,86,5.1,85,1.0,8.5,9.0
STU0287,stable,high_stable,1,74,5.8,97,0.91,8.1,8.1
STU0287,stable,high_stable,2,76,6.3,90,0.91,7.8,8.4
STU0287,stable,high_stable,3,72,6.6,90,0.99,8.3,8.8
STU0287,stable,high_stable,4,74,6.4,93,1.0,7.5,8.2
STU0287,stable,high_stable,5,73,6.0,97,1.0,8.3,8.0
STU0287,stable,high_stable,6,76,6.2,97,1.0,8.1,8.6
STU0288,improving,fast_improver,1,47,3.3,81,0.77,7.1,6.3
STU0288,improving,fast_improver,2,53,4.0,84,0.78,7.4,6.9
STU0288,improving,fast_improver,3,61,4.5,85,0.82,7.6,6.8
STU0288,improving,fast_improver,4,64,4.6,95,0.86,7.4,6.8
STU0288,improving,fast_improver,5,76,5.2,99,0.89,7.7,7.5
STU0288,improving,fast_improver,6,89,5.7,92,0.89,7.7,7.3
STU0289,declining,burnout,1,85,5.2,83,0.92,4.9,8.6
STU0289,declining,burnout,2,86,5.0,83,0.85,4.8,8.0
STU0289,declining,burnout,3,91,5.0,84,0.81,4.8,7.6
STU0289,declining,burnout,4,69,2.5,69,0.75,4.4,7.7
STU0289,declining,burnout,5,56,2.0,62,0.66,4.1,7.0
STU0289,declining,burnout,6,49,1.0,61,0.62,4.0,6.8
STU0290,declining,burnout,1,90,6.0,93,0.89,5.1,8.4
STU0290,declining,burnout,2,88,6.0,92,0.82,5.0,8.2
STU0290,declining,burnout,3,87,6.0,91,0.73,4.7,8.1
STU0290,declining,burnout,4,63,3.3,73,0.7,4.6,7.9
STU0290,declining,burnout,5,55,2.6,66,0.65,4.2,7.2
STU0290,declining,burnout,6,27,2.0,55,0.55,4.1,7.2
STU0291,improving,slow_improver,1,62,2.9,83,0.6,6.4,6.6
STU0291,improving,slow_improver,2,62,3.4,83,0.61,6.2,7.1
STU0291,improving,slow_improver,3,65,3.3,86,0.67,6.5,7.3
STU0291,improving,slow_improver,4,72,3.5,84,0.7,6.5,7.3
STU0291,improving,slow_improver,5,74,3.7,84,0.73,6.8,7.5
STU0291,improving,slow_improver,6,80,4.3,92,0.73,6.7,7.8
STU0292,improving,late_bloomer,1,54,1.6,75,0.51,6.1,5.9
STU0292,improving,late_bloomer,2,54,1.5,76,0.53,6.1,6.4
STU0292,improving,late_bloomer,3,58,1.8,76,0.57,6.1,6.2
STU0292,improving,late_bloomer,4,74,3.3,85,0.58,6.2,6.9
STU0292,improving,late_bloomer,5,79,4.0,97,0.61,6.7,6.7
STU0292,improving,late_bloomer,6,90,4.5,96,0.66,6.5,6.9
STU0293,declining,burnout,1,91,7.2,80,0.83,4.7,8.5
STU0293,declining,burnout,2,92,6.7,81,0.78,4.4,7.9
STU0293,declining,burnout,3,84,6.8,84,0.71,4.5,7.9
STU0293,declining,burnout,4,57,4.6,69,0.67,4.3,7.6
STU0293,declining,burnout,5,63,3.7,63,0.6,4.1,6.8
STU0293,declining,burnout,6,62,3.1,61,0.54,4.0,6.7
STU0294,erratic,low_erratic,1,45,4.8,86,0.45,6.0,7.1
STU0294,erratic,low_erratic,2,61,5.1,92,0.19,5.8,6.0
STU0294,erratic,low_erratic,3,47,3.2,60,0.27,5.5,3.5
STU0294,erratic,low_erratic,4,44,3.5,70,0.31,8.3,7.3
STU0294,erratic,low_erratic,5,62,1.5,75,0.22,5.8,6.0
STU0294,erratic,low_erratic,6,43,1.8,83,0.56,5.1,5.6
STU0295,declining,slow_decliner,1,83,4.4,76,0.65,7.3,7.7
STU0295,declining,slow_decliner,2,79,4.4,73,0.59,7.1,7.2
STU0295,declining,slow_decliner,3,76,4.1,72,0.54,6.8,6.8
STU0295,declining,slow_decliner,4,74,4.1,70,0.5,6.5,6.4
STU0295,declining,slow_decliner,5,68,3.9,68,0.42,6.4,6.3
STU0295,declining,slow_decliner,6,67,3.7,65,0.36,6.3,5.9
STU0296,improving,slow_improver,1,46,2.5,76,0.73,7.8,5.2
STU0296,improving,slow_improver,2,50,2.9,79,0.75,7.9,5.6
STU0296,improving,slow_improver,3,55,2.7,79,0.8,8.2,5.4
STU0296,improving,slow_improver,4,56,2.8,81,0.82,8.2,5.9
STU0296,improving,slow_improver,5,66,3.4,79,0.84,8.5,6.2
STU0296,improving,slow_improver,6,61,3.3,87,0.88,8.5,5.9
STU0297,erratic,high_erratic,1,83,5.5,71,0.43,4.3,4.8
STU0297,erratic,high_erratic,2,73,3.5,67,0.88,7.2,4.4
STU0297,erratic,high_erratic,3,62,2.3,86,0.62,7.4,7.4
STU0297,erratic,high_erratic,4,65,1.4,75,0.71,7.6,7.9
STU0297,erratic,high_erratic,5,68,2.0,47,0.7,7.0,6.6
STU0297,erratic,high_erratic,6,70,2.3,63,0.53,5.1,8.6
STU0298,stable,high_stable,1,81,5.8,91,0.97,8.1,8.3
STU0298,stable,high_stable,2,87,5.7,98,1.0,7.9,8.2
STU0298,stable,high_stable,3,83,5.6,95,0.99,7.9,8.7
STU0298,stable,high_stable,4,88,5.9,94,1.0,8.6,8.3
STU0298,stable,high_stable,5,83,5.5,93,0.93,8.4,8.0
STU0298,stable,high_stable,6,81,5.8,95,0.98,8.0,8.7
STU0299,improving,fast_improver,1,41,3.8,78,0.68,6.2,8.6
STU0299,improving,fast_improver,2,42,4.3,80,0.72,6.1,9.0
STU0299,improving,fast_improver,3,53,4.4,84,0.75,6.3,8.8
STU0299,improving,fast_improver,4,62,5.2,85,0.79,6.6,9.2
STU0299,improving,fast_improver,5,57,5.7,96,0.8,6.4,9.2
STU0299,improving,fast_improver,6,68,6.0,89,0.84,6.6,9.4
STU0300,improving,slow_improver,1,64,2.2,74,0.6,7.1,5.0
STU0300,improving,slow_improver,2,73,2.8,74,0.63,7.1,5.5
STU0300,improving,slow_improver,3,76,3.0,75,0.65,7.2,5.7
STU0300,improving,slow_improver,4,74,3.2,75,0.66,7.5,5.6
STU0300,improving,slow_improver,5,76,3.0,79,0.72,7.3,6.1
STU0300,improving,slow_improver,6,80,3.4,81,0.75,7.4,5.9
STU0301,improving,slow_improver,1,50,4.2,71,0.66,6.6,6.5
STU0301,improving,slow_improver,2,52,4.2,76,0.72,7.0,6.8
STU0301,improving,slow_improver,3,53,4.9,79,0.73,7.1,7.0
STU0301,improving,slow_improver,4,63,4.8,76,0.78,6.9,7.3
STU0301,improving,slow_improver,5,57,4.8,80,0.8,7.0,7.2
STU0301,improving,slow_improver,6,66,5.4,83,0.81,7.3,7.5
STU0302,declining,fast_decliner,1,87,5.3,92,0.7,8.4,8.8
STU0302,declining,fast_decliner,2,81,4.7,87,0.63,8.1,8.3
STU0302,declining,fast_decliner,3,80,3.8,86,0.58,8.0,8.1
STU0302,declining,fast_decliner,4,75,3.7,75,0.51,7.6,8.0
STU0302,declining,fast_decliner,5,68,2.9,72,0.49,7.4,7.6
STU0302,declining,fast_decliner,6,71,2.7,81,0.41,7.6,7.4
STU0303,stable,mid_stable,1,75,4.2,82,0.76,6.1,5.6
STU0303,stable,mid_stable,2,68,3.6,73,0.75,6.1,6.0
STU0303,stable,mid_stable,3,69,3.9,79,0.7,6.4,5.9
STU0303,stable,mid_stable,4,69,3.5,75,0.77,6.6,5.2
STU0303,stable,mid_stable,5,68,3.9,75,0.82,6.5,5.5
STU0303,stable,mid_stable,6,71,4.1,79,0.77,6.1,5.2
STU0304,stable,low_stable,1,45,2.8,71,0.32,5.3,5.0
STU0304,stable,low_stable,2,44,2.4,68,0.37,5.9,6.3
STU0304,stable,low_stable,3,45,3.0,71,0.36,5.0,5.3
STU0304,stable,low_stable,4,51,2.5,67,0.38,5.4,6.2
STU0304,stable,low_stable,5,40,2.4,77,0.4,4.9,5.6
STU0304,stable,low_stable,6,40,3.4,77,0.41,5.5,6.4
STU0305,improving,slow_improver,1,57,2.2,69,0.61,7.4,7.0
STU0305,improving,slow_improver,2,64,2.9,69,0.67,7.8,7.2
STU0305,improving,slow_improver,3,67,3.0,71,0.69,7.7,7.1
STU0305,improving,slow_improver,4,71,3.2,74,0.69,7.9,7.7
STU0305,improving,slow_improver,5,67,3.1,76,0.75,8.1,7.7
STU0305,improving,slow_improver,6,77,3.5,80,0.77,8.3,8.2
STU0306,declining,fast_decliner,1,84,4.3,83,0.83,8.2,6.5
STU0306,declining,fast_decliner,2,81,3.9,79,0.78,7.8,6.4
STU0306,declining,fast_decliner,3,72,3.4,75,0.73,7.7,5.9
STU0306,declining,fast_decliner,4,65,2.9,76,0.66,7.7,5.7
STU0306,declining,fast_decliner,5,58,2.5,66,0.61,7.5,5.5
STU0306,declining,fast_decliner,6,43,2.5,66,0.56,7.2,5.1
STU0307,declining,fast_decliner,1,69,3.3,77,0.78,7.9,9.6
STU0307,declining,fast_decliner,2,60,2.9,77,0.7,7.5,9.2
STU0307,declining,fast_decliner,3,54,2.6,73,0.67,7.5,8.9
STU0307,declining,fast_decliner,4,48,2.5,75,0.59,7.3,8.7
STU0307,declining,fast_decliner,5,52,1.5,65,0.54,7.2,8.2
STU0307,declining,fast_decliner,6,35,1.4,54,0.48,6.8,7.8
STU0308,stable,low_stable,1,33,2.3,68,0.68,5.0,3.7
STU0308,stable,low_stable,2,31,2.1,66,0.66,4.8,4.3
STU0308,stable,low_stable,3,33,3.1,65,0.62,5.6,4.2
STU0308,stable,low_stable,4,35,2.9,77,0.63,4.6,4.5
STU0308,stable,low_stable,5,28,2.6,73,0.59,4.6,3.4
STU0308,stable,low_stable,6,31,2.7,70,0.57,5.3,3.1
STU0309,improving,fast_improver,1,39,3.9,77,0.89,6.3,6.2
STU0309,improving,fast_improver,2,39,4.6,80,0.91,6.2,6.6
STU0309,improving,fast_improver,3,43,5.1,79,0.97,6.1,7.0
STU0309,improving,fast_improver,4,52,5.5,83,0.96,6.5,7.2
STU0309,improving,fast_improver,5,62,5.8,95,1.0,6.3,7.4
STU0309,improving,fast_improver,6,67,6.4,89,1.0,6.7,7.6
STU0310,declining,burnout,1,98,8.0,80,0.99,4.8,8.1
STU0310,declining,burnout,2,99,8.0,80,0.93,4.7,7.6
STU0310,declining,burnout,3,95,7.9,81,0.88,4.4,7.2
STU0310,declining,burnout,4,68,5.2,66,0.8,4.2,7.3
STU0310,declining,burnout,5,63,4.8,56,0.78,4.2,6.5
STU0310,declining,burnout,6,36,3.9,60,0.7,4.0,6.4
STU0311,declining,burnout,1,92,7.3,84,0.91,4.7,8.8
STU0311,declining,burnout,2,90,7.3,83,0.88,4.3,9.0
STU0311,declining,burnout,3,94,6.8,81,0.81,4.2,8.2
STU0311,declining,burnout,4,67,5.0,64,0.76,4.1,8.4
STU0311,declining,burnout,5,58,4.4,67,0.67,4.0,7.9
STU0311,declining,burnout,6,41,3.0,63,0.63,4.0,7.6
STU0312,improving,slow_improver,1,70,4.0,81,0.76,7.1,7.5
STU0312,improving,slow_improver,2,75,3.7,83,0.78,7.2,7.6
STU0312,improving,slow_improver,3,78,4.4,86,0.83,7.0,8.2
STU0312,improving,slow_improver,4,75,4.2,88,0.87,7.0,8.5
STU0312,improving,slow_improver,5,88,4.7,86,0.9,7.4,8.6
STU0312,improving,slow_improver,6,77,4.9,93,0.92,7.5,8.9
STU0313,declining,fast_decliner,1,81,4.0,90,0.76,8.0,7.0
STU0313,declining,fast_decliner,2,76,3.7,88,0.7,8.0,6.7
STU0313,declining,fast_decliner,3,74,3.1,79,0.65,7.7,6.8
STU0313,declining,fast_decliner,4,69,2.6,78,0.59,7.6,6.3
STU0313,declining,fast_decliner,5,61,2.7,78,0.5,7.2,5.7
STU0313,declining,fast_decliner,6,59,1.9,64,0.45,7.2,5.8
STU0314,stable,mid_stable,1,60,5.3,77,0.72,7.1,6.7
STU0314,stable,mid_stable,2,67,4.6,82,0.82,7.1,6.0
STU0314,stable,mid_stable,3,63,4.9,75,0.8,7.5,6.6
STU0314,stable,mid_stable,4,65,4.7,81,0.71,7.0,6.0
STU0314,stable,mid_stable,5,59,4.8,75,0.76,7.5,5.8
STU0314,stable,mid_stable,6,64,4.7,85,0.72,6.9,6.7
STU0315,erratic,low_erratic,1,57,2.9,56,0.29,7.3,3.1
STU0315,erratic,low_erratic,2,51,0.5,55,0.51,6.1,1.6
STU0315,erratic,low_erratic,3,75,3.7,57,0.15,5.6,5.3
STU0315,erratic,low_erratic,4,57,4.2,48,0.71,6.4,4.0
STU0315,erratic,low_erratic,5,77,4.0,68,0.7,5.4,1.1
STU0315,erratic,low_erratic,6,73,4.6,40,0.24,4.0,4.6
STU0316,stable,low_stable,1,48,2.4,48,0.52,4.7,4.8
STU0316,stable,low_stable,2,43,2.3,53,0.5,4.8,5.0
STU0316,stable,low_stable,3,46,1.7,47,0.47,5.4,5.0
STU0316,stable,low_stable,4,49,1.8,49,0.49,4.9,5.3
STU0316,stable,low_stable,5,48,1.6,53,0.55,4.7,5.7
STU0316,stable,low_stable,6,40,2.1,52,0.56,4.5,5.5
STU0317,stable,low_stable,1,42,1.8,60,0.56,5.6,3.5
STU0317,stable,low_stable,2,45,2.9,52,0.55,4.7,2.8
STU0317,stable,low_stable,3,50,2.1,60,0.58,5.2,3.7
STU0317,stable,low_stable,4,38,2.4,55,0.58,5.2,3.6
STU0317,stable,low_stable,5,38,2.9,58,0.61,4.7,3.2
STU0317,stable,low_stable,6,43,1.9,59,0.58,5.5,3.0
STU0318,declining,fast_decliner,1,89,4.4,85,0.94,7.6,6.7
STU0318,declining,fast_decliner,2,85,3.9,82,0.86,7.3,6.7
STU0318,declining,fast_decliner,3,68,3.4,79,0.8,7.4,6.6
STU0318,declining,fast_decliner,4,68,2.9,76,0.75,7.0,6.0
STU0318,declining,fast_decliner,5,57,2.9,75,0.67,7.1,5.6
STU0318,declining,fast_decliner,6,59,2.2,60,0.62,6.8,5.5
STU0319,improving,late_bloomer,1,59,3.7,80,0.73,7.2,7.0
STU0319,improving,late_bloomer,2,59,3.6,79,0.74,7.4,7.5
STU0319,improving,late_bloomer,3,54,3.4,78,0.78,7.3,7.4
STU0319,improving,late_bloomer,4,83,5.0,89,0.83,7.4,7.6
STU0319,improving,late_bloomer,5,98,5.9,97,0.82,7.6,8.0
STU0319,improving,late_bloomer,6,83,6.4,95,0.87,7.6,8.0
STU0320,declining,slow_decliner,1,65,3.8,66,0.67,6.4,5.6
STU0320,declining,slow_decliner,2,62,3.7,62,0.62,6.2,4.9
STU0320,declining,slow_decliner,3,57,3.5,63,0.54,6.0,5.1
STU0320,declining,slow_decliner,4,59,3.0,57,0.51,5.9,4.7
STU0320,declining,slow_decliner,5,59,3.0,53,0.44,5.7,4.4
STU0320,declining,slow_decliner,6,62,3.1,50,0.39,5.6,3.9
STU0321,improving,late_bloomer,1,46,2.9,78,0.66,6.8,4.8
STU0321,improving,late_bloomer,2,40,3.3,75,0.69,7.1,4.9
STU0321,improving,late_bloomer,3,48,3.2,72,0.7,6.9,5.3
STU0321,improving,late_bloomer,4,60,5.0,86,0.74,7.2,5.4
STU0321,improving,late_bloomer,5,76,5.3,93,0.77,7.2,5.4
STU0321,improving,late_bloomer,6,80,5.8,96,0.82,7.5,5.7
STU0322,declining,slow_decliner,1,71,4.5,83,0.75,6.6,6.1
